State,District,Subdistt,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
5,65,336,0,0,0,SUB-DISTRICT,Lohaghat,Rural,16603,78551,38240,40311,11440,6095,5345,16681,8364,8317,61,29,32,52240,29692,22548,26311,8548,17763,32827,17008,15819,15636,9653,5983,10664,5813,4851,305,235,70,216,163,53,4451,3442,1009,17191,7355,9836,14768,5711,9057,616,306,310,255,105,150,1552,1233,319,13060,5672,7388,11114,4309,6805,441,241,200,203,80,123,1302,1042,260,4131,1683,2448,3654,1402,2252,175,65,110,52,25,27,250,191,59,45724,21232,24492
5,65,336,0,0,0,SUB-DISTRICT,Lohaghat,Urban,1846,7926,4261,3665,921,544,377,1105,558,547,66,36,30,6466,3567,2899,1460,694,766,2091,1784,307,1856,1586,270,11,9,2,4,4,0,69,67,2,1772,1506,266,235,198,37,10,3,7,9,8,1,65,65,0,151,122,29,213,180,33,10,3,7,7,6,1,58,58,0,138,113,25,22,18,4,0,0,0,2,2,0,7,7,0,13,9,4,5835,2477,3358
5,65,336,800329,0,0,TOWN,Lohaghat (NP),Urban,1846,7926,4261,3665,921,544,377,1105,558,547,66,36,30,6466,3567,2899,1460,694,766,2091,1784,307,1856,1586,270,11,9,2,4,4,0,69,67,2,1772,1506,266,235,198,37,10,3,7,9,8,1,65,65,0,151,122,29,213,180,33,10,3,7,7,6,1,58,58,0,138,113,25,22,18,4,0,0,0,2,2,0,7,7,0,13,9,4,5835,2477,3358
5,65,336,800329,1,0,WARD,Lohaghat (NP) WARD NO.-0001,Urban,417,1856,991,865,256,134,122,549,265,284,34,20,14,1426,805,621,430,186,244,481,420,61,373,315,58,1,1,0,1,1,0,15,15,0,356,298,58,108,105,3,1,1,0,3,2,1,58,58,0,46,44,2,106,103,3,1,1,0,3,2,1,57,57,0,45,43,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1375,571,804
5,65,336,800329,2,0,WARD,Lohaghat (NP) WARD NO.-0002,Urban,339,1411,772,639,150,96,54,108,52,56,12,7,5,1192,654,538,219,118,101,429,342,87,393,322,71,5,4,1,0,0,0,9,9,0,379,309,70,36,20,16,1,0,1,1,1,0,1,1,0,33,18,15,31,17,14,1,0,1,1,1,0,0,0,0,29,16,13,5,3,2,0,0,0,0,0,0,1,1,0,4,2,2,982,430,552
5,65,336,800329,3,0,WARD,Lohaghat (NP) WARD NO.-0003,Urban,143,694,391,303,80,49,31,33,20,13,2,1,1,561,328,233,133,63,70,207,176,31,196,165,31,0,0,0,0,0,0,5,4,1,191,161,30,11,11,0,1,1,0,0,0,0,0,0,0,10,10,0,11,11,0,1,1,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,215,272
5,65,336,800329,4,0,WARD,Lohaghat (NP) WARD NO.-0004,Urban,134,568,331,237,56,34,22,48,27,21,0,0,0,452,270,182,116,61,55,167,157,10,133,125,8,1,1,0,2,2,0,25,24,1,105,98,7,34,32,2,0,0,0,2,2,0,5,5,0,27,25,2,22,21,1,0,0,0,0,0,0,0,0,0,22,21,1,12,11,1,0,0,0,2,2,0,5,5,0,5,4,1,401,174,227
5,65,336,800329,5,0,WARD,Lohaghat (NP) WARD NO.-0005,Urban,277,1170,602,568,121,65,56,76,43,33,4,1,3,996,527,469,174,75,99,273,221,52,267,217,50,2,2,0,1,1,0,11,11,0,253,203,50,6,4,2,0,0,0,0,0,0,1,1,0,5,3,2,3,2,1,0,0,0,0,0,0,1,1,0,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,897,381,516
5,65,336,800329,6,0,WARD,Lohaghat (NP) WARD NO.-0006,Urban,204,870,444,426,101,60,41,160,78,82,6,3,3,714,376,338,156,68,88,202,169,33,175,149,26,1,1,0,0,0,0,1,1,0,173,147,26,27,20,7,4,0,4,3,3,0,0,0,0,20,17,3,27,20,7,4,0,4,3,3,0,0,0,0,20,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,275,393
5,65,336,800329,7,0,WARD,Lohaghat (NP) WARD NO.-0007,Urban,332,1357,730,627,157,106,51,131,73,58,8,4,4,1125,607,518,232,123,109,332,299,33,319,293,26,1,0,1,0,0,0,3,3,0,315,290,25,13,6,7,3,1,2,0,0,0,0,0,0,10,5,5,13,6,7,3,1,2,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,431,594
5,65,337,0,0,0,SUB-DISTRICT,Poornagiri,Total,15135,73143,37819,35324,9512,5133,4379,13753,7024,6729,943,516,427,51357,28985,22372,21786,8834,12952,24413,18457,5956,19233,15443,3790,4829,2898,1931,1026,785,241,371,289,82,13007,11471,1536,5180,3014,2166,1574,776,798,558,332,226,174,85,89,2874,1821,1053,3670,2180,1490,910,427,483,472,276,196,140,62,78,2148,1415,733,1510,834,676,664,349,315,86,56,30,34,23,11,726,406,320,48730,19362,29368
5,65,337,0,0,0,SUB-DISTRICT,Poornagiri,Rural,9941,47527,24340,23187,6301,3426,2875,10093,5126,4967,799,439,360,33901,19051,14850,13626,5289,8337,16386,11518,4868,11958,9089,2869,4251,2599,1652,820,616,204,283,210,73,6604,5664,940,4428,2429,1999,1565,771,794,516,300,216,147,71,76,2200,1287,913,3030,1672,1358,901,422,479,442,253,189,115,49,66,1572,948,624,1398,757,641,664,349,315,74,47,27,32,22,10,628,339,289,31141,12822,18319
5,65,337,0,0,0,SUB-DISTRICT,Poornagiri,Urban,5194,25616,13479,12137,3211,1707,1504,3660,1898,1762,144,77,67,17456,9934,7522,8160,3545,4615,8027,6939,1088,7275,6354,921,578,299,279,206,169,37,88,79,9,6403,5807,596,752,585,167,9,5,4,42,32,10,27,14,13,674,534,140,640,508,132,9,5,4,30,23,7,25,13,12,576,467,109,112,77,35,0,0,0,12,9,3,2,1,1,98,67,31,17589,6540,11049
5,65,337,54471,0,0,TOWN,Banbasa (CT),Urban,1665,7990,4234,3756,976,523,453,1441,766,675,82,41,41,5414,3158,2256,2576,1076,1500,2784,2234,550,2641,2131,510,565,288,277,177,147,30,22,16,6,1877,1680,197,143,103,40,7,3,4,13,4,9,15,8,7,108,88,20,121,87,34,7,3,4,11,4,7,14,7,7,89,73,16,22,16,6,0,0,0,2,0,2,1,1,0,19,15,4,5206,2000,3206
5,65,337,54471,1,0,WARD,Banbasa (CT) WARD NO.-0001,Urban,1665,7990,4234,3756,976,523,453,1441,766,675,82,41,41,5414,3158,2256,2576,1076,1500,2784,2234,550,2641,2131,510,565,288,277,177,147,30,22,16,6,1877,1680,197,143,103,40,7,3,4,13,4,9,15,8,7,108,88,20,121,87,34,7,3,4,11,4,7,14,7,7,89,73,16,22,16,6,0,0,0,2,0,2,1,1,0,19,15,4,5206,2000,3206
5,65,337,800330,0,0,TOWN,Tanakpur (NPP),Urban,3529,17626,9245,8381,2235,1184,1051,2219,1132,1087,62,36,26,12042,6776,5266,5584,2469,3115,5243,4705,538,4634,4223,411,13,11,2,29,22,7,66,63,3,4526,4127,399,609,482,127,2,2,0,29,28,1,12,6,6,566,446,120,519,421,98,2,2,0,19,19,0,11,6,5,487,394,93,90,61,29,0,0,0,10,9,1,1,0,1,79,52,27,12383,4540,7843
5,65,337,800330,1,0,WARD,Tanakpur (NPP) WARD NO.-0001,Urban,419,2053,1022,1031,276,146,130,259,113,146,3,2,1,1310,681,629,743,341,402,612,549,63,465,427,38,1,1,0,0,0,0,13,12,1,451,414,37,147,122,25,0,0,0,0,0,0,0,0,0,147,122,25,112,94,18,0,0,0,0,0,0,0,0,0,112,94,18,35,28,7,0,0,0,0,0,0,0,0,0,35,28,7,1441,473,968
5,65,337,800330,2,0,WARD,Tanakpur (NPP) WARD NO.-0002,Urban,293,1475,788,687,135,79,56,31,17,14,7,4,3,1215,665,550,260,123,137,473,412,61,461,406,55,7,6,1,0,0,0,8,8,0,446,392,54,12,6,6,0,0,0,0,0,0,5,2,3,7,4,3,11,5,6,0,0,0,0,0,0,5,2,3,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1002,376,626
5,65,337,800330,3,0,WARD,Tanakpur (NPP) WARD NO.-0003,Urban,520,2550,1357,1193,360,178,182,347,178,169,1,1,0,1595,955,640,955,402,553,801,728,73,755,694,61,3,3,0,10,8,2,2,2,0,740,681,59,46,34,12,1,1,0,0,0,0,0,0,0,45,33,12,46,34,12,1,1,0,0,0,0,0,0,0,45,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,629,1120
5,65,337,800330,4,0,WARD,Tanakpur (NPP) WARD NO.-0004,Urban,421,2287,1216,1071,374,196,178,200,105,95,7,3,4,1178,697,481,1109,519,590,585,548,37,453,430,23,0,0,0,13,11,2,15,15,0,425,404,21,132,118,14,0,0,0,7,6,1,5,4,1,120,108,12,115,106,9,0,0,0,4,4,0,4,4,0,107,98,9,17,12,5,0,0,0,3,2,1,1,0,1,13,10,3,1702,668,1034
5,65,337,800330,5,0,WARD,Tanakpur (NPP) WARD NO.-0005,Urban,524,2531,1330,1201,325,174,151,370,197,173,2,2,0,1718,982,736,813,348,465,713,659,54,658,608,50,0,0,0,2,1,1,13,11,2,643,596,47,55,51,4,1,1,0,7,7,0,1,0,1,46,43,3,50,46,4,1,1,0,5,5,0,1,0,1,43,40,3,5,5,0,0,0,0,2,2,0,0,0,0,3,3,0,1818,671,1147
5,65,337,800330,6,0,WARD,Tanakpur (NPP) WARD NO.-0006,Urban,366,1657,844,813,173,91,82,468,235,233,9,6,3,1249,686,563,408,158,250,509,418,91,439,382,57,1,1,0,2,2,0,3,3,0,433,376,57,70,36,34,0,0,0,1,1,0,0,0,0,69,35,34,69,36,33,0,0,0,1,1,0,0,0,0,68,35,33,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1148,426,722
5,65,337,800330,7,0,WARD,Tanakpur (NPP) WARD NO.-0007,Urban,366,1936,1025,911,255,141,114,285,146,139,33,18,15,1429,790,639,507,235,272,584,524,60,543,495,48,1,0,1,0,0,0,5,5,0,537,490,47,41,29,12,0,0,0,0,0,0,0,0,0,41,29,12,29,26,3,0,0,0,0,0,0,0,0,0,29,26,3,12,3,9,0,0,0,0,0,0,0,0,0,12,3,9,1352,501,851
5,65,337,800330,8,0,WARD,Tanakpur (NPP) WARD NO.-0008,Urban,318,1651,881,770,161,93,68,79,43,36,0,0,0,1370,763,607,281,118,163,532,496,36,510,477,33,0,0,0,0,0,0,4,4,0,506,473,33,22,19,3,0,0,0,2,2,0,1,0,1,19,17,2,21,18,3,0,0,0,2,2,0,1,0,1,18,16,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1119,385,734
5,65,337,800330,9,0,WARD,Tanakpur (NPP) WARD NO.-0009,Urban,302,1486,782,704,176,86,90,180,98,82,0,0,0,978,557,421,508,225,283,434,371,63,350,304,46,0,0,0,2,0,2,3,3,0,345,301,44,84,67,17,0,0,0,12,12,0,0,0,0,72,55,17,66,56,10,0,0,0,7,7,0,0,0,0,59,49,10,18,11,7,0,0,0,5,5,0,0,0,0,13,6,7,1052,411,641
5,66,0,0,0,0,DISTRICT,Nainital,Total,191383,954605,493666,460939,124272,65337,58935,191206,98824,92382,7495,3801,3694,696500,385779,310721,258105,107887,150218,376181,256935,119246,296424,217381,79043,101221,57569,43652,19618,13318,6300,6873,4858,2015,168712,141636,27076,79757,39554,40203,36309,12639,23670,15124,8144,6980,2894,1137,1757,25430,17634,7796,58805,29518,29287,23435,7503,15932,11772,6330,5442,2102,794,1308,21496,14891,6605,20952,10036,10916,12874,5136,7738,3352,1814,1538,792,343,449,3934,2743,1191,578424,236731,341693
5,66,0,0,0,0,DISTRICT,Nainital,Rural,114954,582871,299257,283614,79212,41526,37686,137906,71137,66769,5780,2934,2846,417970,234254,183716,164901,65003,99898,258651,157816,100835,191475,127397,64078,99717,56486,43231,18536,12535,6001,4181,2564,1617,69041,55812,13229,67176,30419,36757,35633,12382,23251,14375,7600,6775,2349,846,1503,14819,9591,5228,47830,21525,26305,22871,7257,15614,11126,5856,5270,1658,545,1113,12175,7867,4308,19346,8894,10452,12762,5125,7637,3249,1744,1505,691,301,390,2644,1724,920,324220,141441,182779
5,66,0,0,0,0,DISTRICT,Nainital,Urban,76429,371734,194409,177325,45060,23811,21249,53300,27687,25613,1715,867,848,278530,151525,127005,93204,42884,50320,117530,99119,18411,104949,89984,14965,1504,1083,421,1082,783,299,2692,2294,398,99671,85824,13847,12581,9135,3446,676,257,419,749,544,205,545,291,254,10611,8043,2568,10975,7993,2982,564,246,318,646,474,172,444,249,195,9321,7024,2297,1606,1142,464,112,11,101,103,70,33,101,42,59,1290,1019,271,254204,95290,158914
5,66,338,0,0,0,SUB-DISTRICT,Kosya Kutauli,Total,6480,31557,15657,15900,4081,2086,1995,10016,5064,4952,62,30,32,23461,12818,10643,8096,2839,5257,16124,8240,7884,12556,6672,5884,9063,4105,4958,398,245,153,183,65,118,2912,2257,655,3568,1568,2000,2591,1113,1478,316,156,160,46,20,26,615,279,336,2775,1206,1569,1978,854,1124,229,107,122,32,15,17,536,230,306,793,362,431,613,259,354,87,49,38,14,5,9,79,49,30,15433,7417,8016
5,66,338,0,0,0,SUB-DISTRICT,Kosya Kutauli,Rural,6480,31557,15657,15900,4081,2086,1995,10016,5064,4952,62,30,32,23461,12818,10643,8096,2839,5257,16124,8240,7884,12556,6672,5884,9063,4105,4958,398,245,153,183,65,118,2912,2257,655,3568,1568,2000,2591,1113,1478,316,156,160,46,20,26,615,279,336,2775,1206,1569,1978,854,1124,229,107,122,32,15,17,536,230,306,793,362,431,613,259,354,87,49,38,14,5,9,79,49,30,15433,7417,8016
5,66,338,0,0,0,SUB-DISTRICT,Kosya Kutauli,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,66,339,0,0,0,SUB-DISTRICT,Betalghat,Total,4357,21265,10421,10844,3125,1614,1511,6553,3285,3268,9,8,1,14648,8221,6427,6617,2200,4417,10219,5045,5174,7320,3842,3478,5499,2509,2990,126,78,48,40,29,11,1655,1226,429,2899,1203,1696,2083,733,1350,256,137,119,39,21,18,521,312,209,2057,831,1226,1480,498,982,175,105,70,24,11,13,378,217,161,842,372,470,603,235,368,81,32,49,15,10,5,143,95,48,11046,5376,5670
5,66,339,0,0,0,SUB-DISTRICT,Betalghat,Rural,4357,21265,10421,10844,3125,1614,1511,6553,3285,3268,9,8,1,14648,8221,6427,6617,2200,4417,10219,5045,5174,7320,3842,3478,5499,2509,2990,126,78,48,40,29,11,1655,1226,429,2899,1203,1696,2083,733,1350,256,137,119,39,21,18,521,312,209,2057,831,1226,1480,498,982,175,105,70,24,11,13,378,217,161,842,372,470,603,235,368,81,32,49,15,10,5,143,95,48,11046,5376,5670
5,66,339,0,0,0,SUB-DISTRICT,Betalghat,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,66,340,0,0,0,SUB-DISTRICT,Nainital,Total,31590,150389,78365,72024,17539,9159,8380,41972,21764,20208,593,324,269,118484,65609,52875,31905,12756,19149,62824,41335,21489,50464,35192,15272,20255,11008,9247,1296,1004,292,800,579,221,28113,22601,5512,12360,6143,6217,5778,2040,3738,1241,772,469,738,230,508,4603,3101,1502,9196,4627,4569,3917,1324,2593,943,578,365,483,131,352,3853,2594,1259,3164,1516,1648,1861,716,1145,298,194,104,255,99,156,750,507,243,87565,37030,50535
5,66,340,0,0,0,SUB-DISTRICT,Nainital,Rural,18748,93583,48479,45104,11963,6239,5724,26435,13692,12743,202,121,81,70776,39698,31078,22807,8781,14026,43952,26522,17430,33597,21648,11949,20052,10897,9155,1262,976,286,531,358,173,11752,9417,2335,10355,4874,5481,5530,1996,3534,1206,755,451,630,182,448,2989,1941,1048,7472,3467,4005,3760,1282,2478,922,564,358,400,90,310,2390,1531,859,2883,1407,1476,1770,714,1056,284,191,93,230,92,138,599,410,189,49631,21957,27674
5,66,340,0,0,0,SUB-DISTRICT,Nainital,Urban,12842,56806,29886,26920,5576,2920,2656,15537,8072,7465,391,203,188,47708,25911,21797,9098,3975,5123,18872,14813,4059,16867,13544,3323,203,111,92,34,28,6,269,221,48,16361,13184,3177,2005,1269,736,248,44,204,35,17,18,108,48,60,1614,1160,454,1724,1160,564,157,42,115,21,14,7,83,41,42,1463,1063,400,281,109,172,91,2,89,14,3,11,25,7,18,151,97,54,37934,15073,22861
5,66,340,800331,0,0,TOWN,Nainital (NPP),Urban,9329,41377,21648,19729,3946,2079,1867,11583,6018,5565,280,139,141,34786,18804,15982,6591,2844,3747,13385,10753,2632,12129,9800,2329,42,35,7,23,19,4,173,146,27,11891,9600,2291,1256,953,303,22,13,9,3,1,2,53,33,20,1178,906,272,1168,889,279,22,13,9,3,1,2,49,30,19,1094,845,249,88,64,24,0,0,0,0,0,0,4,3,1,84,61,23,27992,10895,17097
5,66,340,800331,1,0,WARD,Nainital (NPP) WARD NO.-0001,Urban,1250,5831,3073,2758,698,342,356,2014,1033,981,107,54,53,4575,2543,2032,1256,530,726,1744,1492,252,1429,1229,200,5,4,1,3,3,0,2,1,1,1419,1221,198,315,263,52,3,2,1,2,1,1,6,5,1,304,255,49,293,251,42,3,2,1,2,1,1,5,5,0,283,243,40,22,12,10,0,0,0,0,0,0,1,0,1,21,12,9,4087,1581,2506
5,66,340,800331,2,0,WARD,Nainital (NPP) WARD NO.-0002,Urban,489,2365,1277,1088,222,117,105,813,409,404,11,7,4,2018,1130,888,347,147,200,751,618,133,624,519,105,1,1,0,1,1,0,9,7,2,613,510,103,127,99,28,0,0,0,1,0,1,4,2,2,122,97,25,112,88,24,0,0,0,1,0,1,4,2,2,107,86,21,15,11,4,0,0,0,0,0,0,0,0,0,15,11,4,1614,659,955
5,66,340,800331,3,0,WARD,Nainital (NPP) WARD NO.-0003,Urban,541,2409,1246,1163,265,145,120,1145,576,569,0,0,0,1991,1062,929,418,184,234,866,655,211,651,512,139,6,5,1,4,2,2,39,33,6,602,472,130,215,143,72,4,2,2,0,0,0,12,7,5,199,134,65,211,140,71,4,2,2,0,0,0,9,4,5,198,134,64,4,3,1,0,0,0,0,0,0,3,3,0,1,0,1,1543,591,952
5,66,340,800331,4,0,WARD,Nainital (NPP) WARD NO.-0004,Urban,556,2482,1308,1174,213,107,106,702,364,338,1,1,0,2069,1143,926,413,165,248,774,620,154,725,580,145,2,2,0,3,3,0,8,6,2,712,569,143,49,40,9,1,1,0,0,0,0,1,0,1,47,39,8,44,36,8,1,1,0,0,0,0,1,0,1,42,35,7,5,4,1,0,0,0,0,0,0,0,0,0,5,4,1,1708,688,1020
5,66,340,800331,5,0,WARD,Nainital (NPP) WARD NO.-0005,Urban,753,3172,1614,1558,279,150,129,1302,674,628,5,2,3,2667,1400,1267,505,214,291,1045,759,286,1026,743,283,2,2,0,0,0,0,1,0,1,1023,741,282,19,16,3,3,3,0,0,0,0,0,0,0,16,13,3,18,15,3,3,3,0,0,0,0,0,0,0,15,12,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2127,855,1272
5,66,340,800331,6,0,WARD,Nainital (NPP) WARD NO.-0006,Urban,836,3597,1866,1731,341,176,165,844,444,400,44,20,24,3058,1638,1420,539,228,311,1152,926,226,1082,873,209,3,1,2,3,2,1,24,22,2,1052,848,204,70,53,17,0,0,0,0,0,0,0,0,0,70,53,17,57,42,15,0,0,0,0,0,0,0,0,0,57,42,15,13,11,2,0,0,0,0,0,0,0,0,0,13,11,2,2445,940,1505
5,66,340,800331,7,0,WARD,Nainital (NPP) WARD NO.-0007,Urban,761,3481,1822,1659,326,180,146,1314,703,611,9,5,4,2971,1602,1369,510,220,290,1088,866,222,989,789,200,0,0,0,1,1,0,20,12,8,968,776,192,99,77,22,0,0,0,0,0,0,2,1,1,97,76,21,89,70,19,0,0,0,0,0,0,2,1,1,87,69,18,10,7,3,0,0,0,0,0,0,0,0,0,10,7,3,2393,956,1437
5,66,340,800331,8,0,WARD,Nainital (NPP) WARD NO.-0008,Urban,771,3364,1751,1613,250,130,120,687,364,323,25,14,11,2985,1585,1400,379,166,213,1206,959,247,1174,936,238,8,7,1,2,2,0,23,23,0,1141,904,237,32,23,9,1,1,0,0,0,0,1,0,1,30,22,8,31,22,9,1,1,0,0,0,0,1,0,1,29,21,8,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2158,792,1366
5,66,340,800331,9,0,WARD,Nainital (NPP) WARD NO.-0009,Urban,935,4027,2151,1876,395,225,170,813,435,378,10,3,7,3408,1871,1537,619,280,339,1334,1079,255,1214,985,229,1,1,0,3,2,1,15,14,1,1195,968,227,120,94,26,6,3,3,0,0,0,24,15,9,90,76,14,117,92,25,6,3,3,0,0,0,24,15,9,87,74,13,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,2693,1072,1621
5,66,340,800331,10,0,WARD,Nainital (NPP) WARD NO.-0010,Urban,792,3543,1860,1683,358,190,168,790,418,372,37,21,16,2948,1600,1348,595,260,335,1109,943,166,1039,900,139,0,0,0,1,1,0,7,6,1,1031,893,138,70,43,27,0,0,0,0,0,0,1,1,0,69,42,27,65,38,27,0,0,0,0,0,0,1,1,0,64,37,27,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,2434,917,1517
5,66,340,800331,11,0,WARD,Nainital (NPP) WARD NO.-0011,Urban,553,2479,1267,1212,217,120,97,417,214,203,5,1,4,2099,1110,989,380,157,223,894,673,221,841,641,200,1,1,0,0,0,0,9,8,1,831,632,199,53,32,21,2,0,2,0,0,0,0,0,0,51,32,19,46,26,20,2,0,2,0,0,0,0,0,0,44,26,18,7,6,1,0,0,0,0,0,0,0,0,0,7,6,1,1585,594,991
5,66,340,800331,12,0,WARD,Nainital (NPP) WARD NO.-0012,Urban,540,2317,1235,1082,198,100,98,495,256,239,12,6,6,1947,1049,898,370,186,184,665,567,98,652,557,95,8,7,1,2,2,0,9,9,0,633,539,94,13,10,3,2,1,1,0,0,0,0,0,0,11,9,2,13,10,3,2,1,1,0,0,0,0,0,0,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652,668,984
5,66,340,800331,13,0,WARD,Nainital (NPP) WARD NO.-0013,Urban,552,2310,1178,1132,184,97,87,247,128,119,14,5,9,2050,1071,979,260,107,153,757,596,161,683,536,147,5,4,1,0,0,0,7,5,2,671,527,144,74,60,14,0,0,0,0,0,0,2,2,0,72,58,14,72,59,13,0,0,0,0,0,0,2,2,0,70,57,13,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1553,582,971
5,66,340,800332,0,0,TOWN,Nainital (CB),Urban,414,1398,777,621,110,60,50,292,153,139,0,0,0,1237,707,530,161,70,91,524,445,79,522,443,79,3,3,0,1,1,0,3,2,1,515,437,78,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,332,542
5,66,340,800332,1,0,WARD,Nainital (CB) WARD NO.-0001,Urban,257,730,435,295,50,27,23,204,107,97,0,0,0,650,400,250,80,35,45,299,268,31,297,266,31,2,2,0,1,1,0,2,2,0,292,261,31,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,167,264
5,66,340,800332,2,0,WARD,Nainital (CB) WARD NO.-0002,Urban,157,668,342,326,60,33,27,88,46,42,0,0,0,587,307,280,81,35,46,225,177,48,225,177,48,1,1,0,0,0,0,1,0,1,223,176,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,165,278
5,66,340,800333,0,0,TOWN,Bhowali (NPP),Urban,1428,6309,3304,3005,668,328,340,1673,882,791,20,11,9,5250,2871,2379,1059,433,626,2148,1673,475,1864,1492,372,14,11,3,1,1,0,28,23,5,1821,1457,364,284,181,103,22,4,18,4,4,0,13,4,9,245,169,76,231,155,76,9,4,5,4,4,0,13,4,9,205,143,62,53,26,27,13,0,13,0,0,0,0,0,0,40,26,14,4161,1631,2530
5,66,340,800333,1,0,WARD,Bhowali (NPP) WARD NO.-0001,Urban,247,1064,560,504,111,47,64,471,246,225,4,2,2,902,504,398,162,56,106,344,282,62,300,241,59,0,0,0,0,0,0,3,2,1,297,239,58,44,41,3,0,0,0,0,0,0,0,0,0,44,41,3,32,29,3,0,0,0,0,0,0,0,0,0,32,29,3,12,12,0,0,0,0,0,0,0,0,0,0,12,12,0,720,278,442
5,66,340,800333,2,0,WARD,Bhowali (NPP) WARD NO.-0002,Urban,216,985,512,473,129,64,65,401,210,191,4,2,2,756,420,336,229,92,137,303,250,53,263,222,41,0,0,0,1,1,0,3,3,0,259,218,41,40,28,12,1,0,1,1,1,0,0,0,0,38,27,11,35,26,9,1,0,1,1,1,0,0,0,0,33,25,8,5,2,3,0,0,0,0,0,0,0,0,0,5,2,3,682,262,420
5,66,340,800333,3,0,WARD,Bhowali (NPP) WARD NO.-0003,Urban,153,715,379,336,65,33,32,196,104,92,0,0,0,600,336,264,115,43,72,223,179,44,214,174,40,1,1,0,0,0,0,3,3,0,210,170,40,9,5,4,1,0,1,0,0,0,1,0,1,7,5,2,8,4,4,1,0,1,0,0,0,1,0,1,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,492,200,292
