State,District,Subdistt,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
21,378,2913,0,0,0,SUB-DISTRICT,Dhamanagar,Rural,19790,96465,48350,48115,11093,5735,5358,19581,9879,9702,1232,627,605,72857,38882,33975,23608,9468,14140,29269,26056,3213,20419,19121,1298,7817,7656,161,5398,5118,280,484,449,35,6720,5898,822,8850,6935,1915,1324,1114,210,4836,3959,877,450,215,235,2240,1647,593,7772,6249,1523,1134,956,178,4365,3641,724,331,187,144,1942,1465,477,1078,686,392,190,158,32,471,318,153,119,28,91,298,182,116,67196,22294,44902
21,378,2913,0,0,0,SUB-DISTRICT,Dhamanagar,Urban,4221,22920,11758,11162,3274,1711,1563,2584,1290,1294,197,106,91,14554,8032,6522,8366,3726,4640,6479,5831,648,4699,4455,244,1082,1070,12,1610,1579,31,50,47,3,1957,1759,198,1780,1376,404,181,114,67,1092,831,261,32,26,6,475,405,70,1554,1235,319,137,105,32,975,748,227,21,18,3,421,364,57,226,141,85,44,9,35,117,83,34,11,8,3,54,41,13,16441,5927,10514
21,378,2913,801834,0,0,TOWN,Dhamanagar (NAC),Urban,4221,22920,11758,11162,3274,1711,1563,2584,1290,1294,197,106,91,14554,8032,6522,8366,3726,4640,6479,5831,648,4699,4455,244,1082,1070,12,1610,1579,31,50,47,3,1957,1759,198,1780,1376,404,181,114,67,1092,831,261,32,26,6,475,405,70,1554,1235,319,137,105,32,975,748,227,21,18,3,421,364,57,226,141,85,44,9,35,117,83,34,11,8,3,54,41,13,16441,5927,10514
21,378,2913,801834,1,0,WARD,Dhamanagar (NAC) WARD NO.-0001,Urban,1349,7282,3667,3615,1081,574,507,491,240,251,0,0,0,4134,2235,1899,3148,1432,1716,1853,1776,77,1741,1674,67,238,233,5,883,864,19,20,18,2,600,559,41,112,102,10,5,4,1,58,55,3,3,2,1,46,41,5,108,98,10,4,3,1,58,55,3,2,1,1,44,39,5,4,4,0,1,1,0,0,0,0,1,1,0,2,2,0,5429,1891,3538
21,378,2913,801834,2,0,WARD,Dhamanagar (NAC) WARD NO.-0002,Urban,502,2707,1475,1232,312,175,137,295,134,161,133,72,61,2009,1160,849,698,315,383,702,623,79,493,446,47,136,136,0,71,63,8,13,13,0,273,234,39,209,177,32,18,18,0,80,70,10,1,1,0,110,88,22,185,158,27,18,18,0,76,66,10,1,1,0,90,73,17,24,19,5,0,0,0,4,4,0,0,0,0,20,15,5,2005,852,1153
21,378,2913,801834,3,0,WARD,Dhamanagar (NAC) WARD NO.-0003,Urban,1557,8755,4466,4289,1432,733,699,875,433,442,54,27,27,5242,2904,2338,3513,1562,1951,2737,2311,426,1659,1573,86,494,489,5,490,486,4,11,10,1,664,588,76,1078,738,340,128,63,65,729,483,246,7,5,2,214,187,27,975,710,265,92,62,30,671,459,212,6,5,1,206,184,22,103,28,75,36,1,35,58,24,34,1,0,1,8,3,5,6018,2155,3863
21,378,2913,801834,4,0,WARD,Dhamanagar (NAC) WARD NO.-0004,Urban,457,2278,1187,1091,240,127,113,650,342,308,10,7,3,1727,941,786,551,246,305,656,608,48,326,299,27,31,31,0,87,87,0,2,2,0,206,179,27,330,309,21,26,25,1,184,183,1,19,16,3,101,85,16,245,229,16,19,18,1,138,137,1,10,9,1,78,65,13,85,80,5,7,7,0,46,46,0,9,7,2,23,20,3,1622,579,1043
21,378,2913,801834,5,0,WARD,Dhamanagar (NAC) WARD NO.-0005,Urban,356,1898,963,935,209,102,107,273,141,132,0,0,0,1442,792,650,456,171,285,531,513,18,480,463,17,183,181,2,79,79,0,4,4,0,214,199,15,51,50,1,4,4,0,41,40,1,2,2,0,4,4,0,41,40,1,4,4,0,32,31,1,2,2,0,3,3,0,10,10,0,0,0,0,9,9,0,0,0,0,1,1,0,1367,450,917
21,378,2914,0,0,0,SUB-DISTRICT,Bhadrak Rural ,Total,71157,355439,181326,174113,43350,22313,21037,56136,28464,27672,17328,8690,8638,254083,138588,115495,101356,42738,58618,112731,96885,15846,81658,73811,7847,20598,19935,663,14108,12499,1609,3304,2855,449,43648,38522,5126,31073,23074,7999,3920,3331,589,15312,11819,3493,1538,839,699,10303,7085,3218,25689,19204,6485,3163,2800,363,12645,9983,2662,1220,647,573,8661,5774,2887,5384,3870,1514,757,531,226,2667,1836,831,318,192,126,1642,1311,331,242708,84441,158267
21,378,2914,0,0,0,SUB-DISTRICT,Bhadrak Rural ,Rural,46435,226211,115006,111205,27781,14309,13472,45696,23109,22587,11547,5829,5718,163226,89259,73967,62985,25747,37238,71550,61822,9728,47929,44261,3668,19281,18678,603,11571,10451,1120,1562,1418,144,15515,13714,1801,23621,17561,6060,3682,3156,526,13827,10631,3196,1174,624,550,4938,3150,1788,19511,14626,4885,2978,2672,306,11444,8968,2476,942,474,468,4147,2512,1635,4110,2935,1175,704,484,220,2383,1663,720,232,150,82,791,638,153,154661,53184,101477
21,378,2914,0,0,0,SUB-DISTRICT,Bhadrak Rural ,Urban,24722,129228,66320,62908,15569,8004,7565,10440,5355,5085,5781,2861,2920,90857,49329,41528,38371,16991,21380,41181,35063,6118,33729,29550,4179,1317,1257,60,2537,2048,489,1742,1437,305,28133,24808,3325,7452,5513,1939,238,175,63,1485,1188,297,364,215,149,5365,3935,1430,6178,4578,1600,185,128,57,1201,1015,186,278,173,105,4514,3262,1252,1274,935,339,53,47,6,284,173,111,86,42,44,851,673,178,88047,31257,56790
21,378,2914,394886,0,0,TOWN,Erei (CT)  ,Urban,1539,7890,3985,3905,974,487,487,419,212,207,1221,591,630,5518,3015,2503,2372,970,1402,2657,2163,494,2239,1948,291,161,155,6,218,179,39,189,146,43,1671,1468,203,418,215,203,14,8,6,132,62,70,40,23,17,232,122,110,366,186,180,13,7,6,108,52,56,31,18,13,214,109,105,52,29,23,1,1,0,24,10,14,9,5,4,18,13,5,5233,1822,3411
21,378,2914,394886,1,0,WARD,Erei (CT)   WARD NO.-0001,Urban,1539,7890,3985,3905,974,487,487,419,212,207,1221,591,630,5518,3015,2503,2372,970,1402,2657,2163,494,2239,1948,291,161,155,6,218,179,39,189,146,43,1671,1468,203,418,215,203,14,8,6,132,62,70,40,23,17,232,122,110,366,186,180,13,7,6,108,52,56,31,18,13,214,109,105,52,29,23,1,1,0,24,10,14,9,5,4,18,13,5,5233,1822,3411
21,378,2914,801835,0,0,TOWN,Bhadrak (M + OG),Urban,23183,121338,62335,59003,14595,7517,7078,10021,5143,4878,4560,2270,2290,85339,46314,39025,35999,16021,19978,38524,32900,5624,31490,27602,3888,1156,1102,54,2319,1869,450,1553,1291,262,26462,23340,3122,7034,5298,1736,224,167,57,1353,1126,227,324,192,132,5133,3813,1320,5812,4392,1420,172,121,51,1093,963,130,247,155,92,4300,3153,1147,1222,906,316,52,46,6,260,163,97,77,37,40,833,660,173,82814,29435,53379
21,378,2914,801835,0,0,TOWN,Bhadrak (M),Urban,20121,107463,55090,52373,13138,6762,6376,7863,4020,3843,3148,1548,1600,74983,40592,34391,32480,14498,17982,33931,29038,4893,27793,24413,3380,929,880,49,1514,1246,268,1323,1074,249,24027,21213,2814,6138,4625,1513,146,101,45,1093,936,157,269,147,122,4630,3441,1189,5178,3929,1249,126,85,41,944,851,93,203,119,84,3905,2874,1031,960,696,264,20,16,4,149,85,64,66,28,38,725,567,158,73532,26052,47480
21,378,2914,801835,1,0,WARD,Bhadrak (M) WARD NO.-0001,Urban,466,2474,1242,1232,267,133,134,253,121,132,168,76,92,1855,1002,853,619,240,379,751,647,104,667,599,68,63,63,0,83,73,10,13,11,2,508,452,56,84,48,36,1,1,0,46,21,25,1,1,0,36,25,11,69,38,31,1,1,0,38,17,21,1,1,0,29,19,10,15,10,5,0,0,0,8,4,4,0,0,0,7,6,1,1723,595,1128
21,378,2914,801835,2,0,WARD,Bhadrak (M) WARD NO.-0002,Urban,492,2315,1159,1156,249,146,103,487,240,247,78,34,44,1715,923,792,600,236,364,672,592,80,613,546,67,48,47,1,78,69,9,9,9,0,478,421,57,59,46,13,5,5,0,15,10,5,2,1,1,37,30,7,41,34,7,3,3,0,12,9,3,2,1,1,24,21,3,18,12,6,2,2,0,3,1,2,0,0,0,13,9,4,1643,567,1076
21,378,2914,801835,3,0,WARD,Bhadrak (M) WARD NO.-0003,Urban,397,1834,966,868,185,105,80,163,89,74,145,79,66,1362,767,595,472,199,273,496,420,76,474,401,73,7,7,0,8,7,1,8,7,1,451,380,71,22,19,3,0,0,0,6,5,1,0,0,0,16,14,2,22,19,3,0,0,0,6,5,1,0,0,0,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,546,792
21,378,2914,801835,4,0,WARD,Bhadrak (M) WARD NO.-0004,Urban,884,3907,1970,1937,449,219,230,221,118,103,393,192,201,2687,1457,1230,1220,513,707,1393,1130,263,1209,1036,173,22,22,0,16,9,7,183,157,26,988,848,140,184,94,90,6,3,3,10,3,7,11,5,6,157,83,74,137,77,60,6,3,3,3,3,0,9,4,5,119,67,52,47,17,30,0,0,0,7,0,7,2,1,1,38,16,22,2514,840,1674
21,378,2914,801835,5,0,WARD,Bhadrak (M) WARD NO.-0005,Urban,480,2362,1229,1133,227,120,107,95,50,45,172,93,79,1864,996,868,498,233,265,918,726,192,785,677,108,6,5,1,34,25,9,32,23,9,713,624,89,133,49,84,1,1,0,4,1,3,16,0,16,112,47,65,109,42,67,1,1,0,3,1,2,16,0,16,89,40,49,24,7,17,0,0,0,1,0,1,0,0,0,23,7,16,1444,503,941
21,378,2914,801835,6,0,WARD,Bhadrak (M) WARD NO.-0006,Urban,662,3102,1611,1491,293,152,141,267,142,125,77,39,38,2599,1388,1211,503,223,280,1029,846,183,952,802,150,4,4,0,22,21,1,69,65,4,857,712,145,77,44,33,0,0,0,7,3,4,4,1,3,66,40,26,70,41,29,0,0,0,5,3,2,3,1,2,62,37,25,7,3,4,0,0,0,2,0,2,1,0,1,4,3,1,2073,765,1308
21,378,2914,801835,7,0,WARD,Bhadrak (M) WARD NO.-0007,Urban,913,4390,2239,2151,456,217,239,693,341,352,109,51,58,3434,1837,1597,956,402,554,1481,1221,260,1050,883,167,16,16,0,21,17,4,74,60,14,939,790,149,431,338,93,11,10,1,39,30,9,49,43,6,332,255,77,404,321,83,11,10,1,29,25,4,43,37,6,321,249,72,27,17,10,0,0,0,10,5,5,6,6,0,11,6,5,2909,1018,1891
21,378,2914,801835,8,0,WARD,Bhadrak (M) WARD NO.-0008,Urban,604,2746,1411,1335,343,181,162,299,162,137,504,256,248,1979,1072,907,767,339,428,858,684,174,769,608,161,2,2,0,215,126,89,46,45,1,506,435,71,89,76,13,9,7,2,15,13,2,10,8,2,55,48,7,60,50,10,3,3,0,9,7,2,9,7,2,39,33,6,29,26,3,6,4,2,6,6,0,1,1,0,16,15,1,1888,727,1161
21,378,2914,801835,9,0,WARD,Bhadrak (M) WARD NO.-0009,Urban,788,3753,1932,1821,341,178,163,379,192,187,18,7,11,3215,1688,1527,538,244,294,1194,1006,188,1060,907,153,23,20,3,40,36,4,134,124,10,863,727,136,134,99,35,1,0,1,33,28,5,6,5,1,94,66,28,133,98,35,1,0,1,33,28,5,6,5,1,93,65,28,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2559,926,1633
21,378,2914,801835,10,0,WARD,Bhadrak (M) WARD NO.-0010,Urban,773,3728,1903,1825,381,203,178,412,218,194,222,109,113,2912,1522,1390,816,381,435,1407,1015,392,1181,913,268,10,9,1,76,44,32,101,88,13,994,772,222,226,102,124,11,5,6,4,2,2,9,6,3,202,89,113,224,100,124,11,5,6,4,2,2,8,5,3,201,88,113,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,2321,888,1433
21,378,2914,801835,11,0,WARD,Bhadrak (M) WARD NO.-0011,Urban,651,3217,1651,1566,293,152,141,128,67,61,17,8,9,2788,1453,1335,429,198,231,1063,862,201,974,812,162,128,119,9,134,115,19,116,105,11,596,473,123,89,50,39,5,2,3,10,9,1,1,1,0,73,38,35,88,50,38,5,2,3,10,9,1,1,1,0,72,38,34,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2154,789,1365
21,378,2914,801835,12,0,WARD,Bhadrak (M) WARD NO.-0012,Urban,716,3702,1934,1768,382,188,194,110,59,51,21,10,11,3034,1638,1396,668,296,372,1109,962,147,872,755,117,81,76,5,9,9,0,6,6,0,776,664,112,237,207,30,3,3,0,180,172,8,4,4,0,50,28,22,233,204,29,3,3,0,178,171,7,4,4,0,48,26,22,4,3,1,0,0,0,2,1,1,0,0,0,2,2,0,2593,972,1621
21,378,2914,801835,13,0,WARD,Bhadrak (M) WARD NO.-0013,Urban,966,4651,2378,2273,445,230,215,357,176,181,40,20,20,3790,2005,1785,861,373,488,1515,1263,252,1333,1158,175,23,22,1,68,65,3,29,27,2,1213,1044,169,182,105,77,7,4,3,1,1,0,6,4,2,168,96,72,140,65,75,5,2,3,1,1,0,2,0,2,132,62,70,42,40,2,2,2,0,0,0,0,4,4,0,36,34,2,3136,1115,2021
21,378,2914,801835,14,0,WARD,Bhadrak (M) WARD NO.-0014,Urban,846,4361,2217,2144,593,300,293,187,97,90,67,34,33,3120,1691,1429,1241,526,715,1387,1193,194,858,792,66,16,15,1,8,8,0,14,12,2,820,757,63,529,401,128,6,4,2,165,164,1,2,2,0,356,231,125,469,353,116,6,4,2,155,154,1,2,2,0,306,193,113,60,48,12,0,0,0,10,10,0,0,0,0,50,38,12,2974,1024,1950
21,378,2914,801835,15,0,WARD,Bhadrak (M) WARD NO.-0015,Urban,793,3863,1944,1919,430,227,203,660,327,333,61,22,39,3117,1621,1496,746,323,423,1290,1081,209,1175,1016,159,11,11,0,107,102,5,74,69,5,983,834,149,115,65,50,2,1,1,9,9,0,13,7,6,91,48,43,99,54,45,2,1,1,8,8,0,10,6,4,79,39,40,16,11,5,0,0,0,1,1,0,3,1,2,12,9,3,2573,863,1710
21,378,2914,801835,16,0,WARD,Bhadrak (M) WARD NO.-0016,Urban,700,3972,2058,1914,474,255,219,728,378,350,73,29,44,2760,1509,1251,1212,549,663,1306,1141,165,986,872,114,28,21,7,61,49,12,75,60,15,822,742,80,320,269,51,2,2,0,23,17,6,31,14,17,264,236,28,227,185,42,2,2,0,19,14,5,24,12,12,182,157,25,93,84,9,0,0,0,4,3,1,7,2,5,82,79,3,2666,917,1749
21,378,2914,801835,17,0,WARD,Bhadrak (M) WARD NO.-0017,Urban,753,4545,2336,2209,621,304,317,115,57,58,9,3,6,2714,1512,1202,1831,824,1007,1433,1296,137,1127,1047,80,148,142,6,42,39,3,24,18,6,913,848,65,306,249,57,7,6,1,61,50,11,7,5,2,231,188,43,266,215,51,7,6,1,47,39,8,4,3,1,208,167,41,40,34,6,0,0,0,14,11,3,3,2,1,23,21,2,3112,1040,2072
21,378,2914,801835,18,0,WARD,Bhadrak (M) WARD NO.-0018,Urban,616,3738,1990,1748,437,240,197,11,7,4,5,2,3,2571,1448,1123,1167,542,625,1167,1093,74,752,708,44,35,34,1,3,2,1,22,16,6,692,656,36,415,385,30,8,5,3,12,11,1,14,9,5,381,360,21,385,360,25,8,5,3,12,11,1,9,9,0,356,335,21,30,25,5,0,0,0,0,0,0,5,0,5,25,25,0,2571,897,1674
21,378,2914,801835,19,0,WARD,Bhadrak (M) WARD NO.-0019,Urban,686,4156,2122,2034,578,301,277,0,0,0,1,0,1,2317,1288,1029,1839,834,1005,1448,1199,249,1274,1057,217,3,1,2,5,4,1,41,26,15,1225,1026,199,174,142,32,2,1,1,0,0,0,3,3,0,169,138,31,171,140,31,2,1,1,0,0,0,3,3,0,166,136,30,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,2708,923,1785
21,378,2914,801835,20,0,WARD,Bhadrak (M) WARD NO.-0020,Urban,591,3801,1979,1822,464,241,223,10,5,5,0,0,0,2382,1317,1065,1419,662,757,1088,1012,76,877,841,36,7,5,2,88,85,3,14,11,3,768,740,28,211,171,40,18,13,5,64,60,4,9,7,2,120,91,29,171,146,25,8,5,3,50,47,3,7,6,1,106,88,18,40,25,15,10,8,2,14,13,1,2,1,1,14,3,11,2713,967,1746
21,378,2914,801835,21,0,WARD,Bhadrak (M) WARD NO.-0021,Urban,525,3462,1767,1695,473,253,220,0,0,0,0,0,0,2159,1198,961,1303,569,734,971,912,59,929,880,49,10,9,1,8,7,1,5,5,0,906,859,47,42,32,10,5,4,1,0,0,0,0,0,0,37,28,9,38,30,8,5,4,1,0,0,0,0,0,0,33,26,7,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,2491,855,1636
21,378,2914,801835,22,0,WARD,Bhadrak (M) WARD NO.-0022,Urban,667,3893,1971,1922,579,277,302,133,71,62,493,237,256,2235,1253,982,1658,718,940,1177,997,180,1090,950,140,1,1,0,94,67,27,56,19,37,939,863,76,87,47,40,2,1,1,5,3,2,9,1,8,71,42,29,72,36,36,2,1,1,4,2,2,8,1,7,58,32,26,15,11,4,0,0,0,1,1,0,1,0,1,13,10,3,2716,974,1742
21,378,2914,801835,23,0,WARD,Bhadrak (M) WARD NO.-0023,Urban,806,4594,2340,2254,705,363,342,49,25,24,16,14,2,2738,1487,1251,1856,853,1003,1318,1226,92,946,893,53,16,16,0,3,2,1,53,45,8,874,830,44,372,333,39,8,8,0,50,50,0,12,7,5,302,268,34,290,254,36,8,8,0,45,45,0,10,7,3,227,194,33,82,79,3,0,0,0,5,5,0,2,0,2,75,74,1,3276,1114,2162
21,378,2914,801835,24,0,WARD,Bhadrak (M) WARD NO.-0024,Urban,626,3767,1945,1822,636,339,297,858,445,413,3,1,2,2167,1200,967,1600,745,855,1085,978,107,856,816,40,125,121,4,49,48,1,21,16,5,661,631,30,229,162,67,4,2,2,179,132,47,10,0,10,36,28,8,187,156,31,4,2,2,142,128,14,8,0,8,33,26,7,42,6,36,0,0,0,37,4,33,2,0,2,3,2,1,2682,967,1715
21,378,2914,801835,25,0,WARD,Bhadrak (M) WARD NO.-0025,Urban,827,4827,2484,2343,734,378,356,207,106,101,28,11,17,2921,1632,1289,1906,852,1054,1468,1289,179,969,847,122,3,3,0,10,10,0,19,9,10,937,825,112,499,442,57,2,2,0,83,81,2,8,4,4,406,355,51,467,415,52,2,2,0,80,78,2,4,3,1,381,332,49,32,27,5,0,0,0,3,3,0,4,1,3,25,23,2,3359,1195,2164
21,378,2914,801835,26,0,WARD,Bhadrak (M) WARD NO.-0026,Urban,572,3322,1709,1613,418,204,214,199,109,90,0,0,0,2456,1329,1127,866,380,486,1039,924,115,975,881,94,6,6,0,8,8,0,10,8,2,951,859,92,64,43,21,2,1,1,18,14,4,6,0,6,38,28,10,60,41,19,2,1,1,18,14,4,5,0,5,35,26,9,4,2,2,0,0,0,0,0,0,1,0,1,3,2,1,2283,785,1498
21,378,2914,801835,27,0,WARD,Bhadrak (M) WARD NO.-0027,Urban,583,3517,1821,1696,481,254,227,16,9,7,0,0,0,1868,1048,820,1649,773,876,1039,960,79,1003,933,70,1,1,0,3,3,0,18,0,18,981,929,52,36,27,9,2,0,2,0,0,0,2,1,1,32,26,6,32,24,8,2,0,2,0,0,0,0,0,0,30,24,6,4,3,1,0,0,0,0,0,0,2,1,1,2,2,0,2478,861,1617
21,378,2914,801835,28,0,WARD,Bhadrak (M) WARD NO.-0028,Urban,539,3170,1624,1546,462,240,222,18,9,9,0,0,0,1897,1032,865,1273,592,681,944,799,145,741,671,70,50,47,3,54,51,3,35,25,10,602,548,54,203,128,75,2,2,0,23,21,2,1,0,1,177,105,72,143,100,43,2,2,0,18,17,1,1,0,1,122,81,41,60,28,32,0,0,0,5,4,1,0,0,0,55,24,31,2226,825,1401
21,378,2914,801835,29,0,WARD,Bhadrak (M) WARD NO.-0029,Urban,781,4145,2060,2085,534,255,279,569,280,289,1,0,1,2633,1389,1244,1512,671,841,1137,1002,135,651,584,67,30,29,1,36,35,1,19,5,14,566,515,51,486,418,68,6,5,1,25,22,3,21,8,13,434,383,51,269,247,22,6,5,1,9,9,0,2,1,1,252,232,20,217,171,46,0,0,0,16,13,3,19,7,12,182,151,31,3008,1058,1950
21,378,2914,801835,30,0,WARD,Bhadrak (M) WARD NO.-0030,Urban,418,2149,1098,1051,208,107,101,239,120,119,427,221,206,1694,890,804,455,208,247,748,562,186,645,528,117,6,6,0,131,110,21,3,3,0,505,409,96,103,34,69,8,3,5,6,4,2,2,0,2,87,27,60,102,34,68,8,3,5,6,4,2,2,0,2,86,27,59,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1401,536,865
21,378,2914,801835,31,0,WARD,Randia (OG) WARD NO.-0031 (Rural MDDS CODE:394887),Urban,615,2993,1555,1438,359,199,160,459,245,214,883,451,432,1822,1037,785,1171,518,653,1065,826,239,910,699,211,23,22,1,374,229,145,32,31,1,481,417,64,155,127,28,4,3,1,34,26,8,21,16,5,96,82,14,134,109,25,4,3,1,33,25,8,17,12,5,80,69,11,21,18,3,0,0,0,1,1,0,4,4,0,16,13,3,1928,729,1199
21,378,2914,801835,32,0,WARD,Sarmanga (OG) WARD NO.-0032 (Rural MDDS CODE:394888),Urban,512,2269,1171,1098,243,110,133,195,97,98,173,88,85,1704,953,751,565,218,347,797,648,149,564,521,43,134,134,0,140,128,12,31,30,1,259,229,30,233,127,106,10,9,1,78,38,40,10,10,0,135,70,65,187,103,84,10,9,1,46,27,19,9,9,0,122,58,64,46,24,22,0,0,0,32,11,21,1,1,0,13,12,1,1472,523,949
21,378,2914,801835,33,0,WARD,Koranta (OG) WARD NO.-0033 (Rural MDDS CODE:394889),Urban,503,2026,1099,927,182,100,82,223,120,103,153,81,72,1672,947,725,354,152,202,692,627,65,497,456,41,10,10,0,33,22,11,3,3,0,451,421,30,195,171,24,36,35,1,59,56,3,9,7,2,91,73,18,114,96,18,16,16,0,21,21,0,5,4,1,72,55,17,81,75,6,20,19,1,38,35,3,4,3,1,19,18,1,1334,472,862
21,378,2914,801835,34,0,WARD,Boudhpur (OG) WARD NO.-0034 (Rural MDDS CODE:394890),Urban,477,2138,1086,1052,214,105,109,753,386,367,33,12,21,1560,849,711,578,237,341,613,560,53,593,544,49,31,29,2,226,218,8,9,9,0,327,288,39,20,16,4,2,1,1,3,3,0,1,1,0,14,11,3,19,15,4,2,1,1,3,3,0,1,1,0,13,10,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1525,526,999
21,378,2914,801835,35,0,WARD,Samaraipur (OG) WARD NO.-0035 (Rural MDDS CODE:394891),Urban,955,4449,2334,2115,459,241,218,528,275,253,170,90,80,3598,1936,1662,851,398,453,1426,1201,225,1133,969,164,29,27,2,32,26,6,155,144,11,917,772,145,293,232,61,26,18,8,86,67,19,14,11,3,167,136,31,180,140,40,14,7,7,46,36,10,12,10,2,108,87,21,113,92,21,12,11,1,40,31,9,2,1,1,59,49,10,3023,1133,1890
21,378,2915,0,0,0,SUB-DISTRICT,Basudebpur ,Total,35469,161509,80283,81226,19962,10305,9657,40906,20388,20518,571,292,279,114545,62232,52313,46964,18051,28913,49816,42429,7387,33841,31211,2630,13338,12917,421,6437,6054,383,701,635,66,13365,11605,1760,15975,11218,4757,3513,2706,807,6984,5235,1749,448,315,133,5030,2962,2068,12586,9226,3360,2574,2101,473,5809,4557,1252,317,237,80,3886,2331,1555,3389,1992,1397,939,605,334,1175,678,497,131,78,53,1144,631,513,111693,37854,73839
21,378,2915,0,0,0,SUB-DISTRICT,Basudebpur ,Rural,28870,127819,63356,64463,15819,8160,7659,35280,17639,17641,468,233,235,90529,49043,41486,37290,14313,22977,40031,33652,6379,26586,24446,2140,10670,10285,385,5687,5341,346,564,510,54,9665,8310,1355,13445,9206,4239,3112,2397,715,6097,4458,1639,386,262,124,3850,2089,1761,10706,7736,2970,2269,1857,412,5108,3905,1203,271,198,73,3058,1776,1282,2739,1470,1269,843,540,303,989,553,436,115,64,51,792,313,479,87788,29704,58084
21,378,2915,0,0,0,SUB-DISTRICT,Basudebpur ,Urban,6599,33690,16927,16763,4143,2145,1998,5626,2749,2877,103,59,44,24016,13189,10827,9674,3738,5936,9785,8777,1008,7255,6765,490,2668,2632,36,750,713,37,137,125,12,3700,3295,405,2530,2012,518,401,309,92,887,777,110,62,53,9,1180,873,307,1880,1490,390,305,244,61,701,652,49,46,39,7,828,555,273,650,522,128,96,65,31,186,125,61,16,14,2,352,318,34,23905,8150,15755
21,378,2915,801836,0,0,TOWN,Basudebpur (NAC),Urban,6599,33690,16927,16763,4143,2145,1998,5626,2749,2877,103,59,44,24016,13189,10827,9674,3738,5936,9785,8777,1008,7255,6765,490,2668,2632,36,750,713,37,137,125,12,3700,3295,405,2530,2012,518,401,309,92,887,777,110,62,53,9,1180,873,307,1880,1490,390,305,244,61,701,652,49,46,39,7,828,555,273,650,522,128,96,65,31,186,125,61,16,14,2,352,318,34,23905,8150,15755
21,378,2915,801836,1,0,WARD,Basudebpur (NAC) WARD NO.-0001,Urban,295,1803,881,922,298,145,153,837,420,417,0,0,0,1102,626,476,701,255,446,516,507,9,473,465,8,309,304,5,20,20,0,2,2,0,142,139,3,43,42,1,23,23,0,14,14,0,0,0,0,6,5,1,40,39,1,23,23,0,11,11,0,0,0,0,6,5,1,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,1287,374,913
21,378,2915,801836,2,0,WARD,Basudebpur (NAC) WARD NO.-0002,Urban,321,1702,831,871,261,122,139,884,417,467,8,3,5,1085,608,477,617,223,394,659,462,197,294,254,40,184,169,15,28,26,2,0,0,0,82,59,23,365,208,157,96,25,71,139,134,5,1,1,0,129,48,81,320,189,131,69,22,47,125,122,3,0,0,0,126,45,81,45,19,26,27,3,24,14,12,2,1,1,0,3,3,0,1043,369,674
21,378,2915,801836,3,0,WARD,Basudebpur (NAC) WARD NO.-0003,Urban,201,1052,503,549,140,69,71,489,227,262,0,0,0,715,385,330,337,118,219,278,236,42,201,191,10,83,83,0,14,13,1,6,6,0,98,89,9,77,45,32,0,0,0,7,6,1,2,1,1,68,38,30,49,30,19,0,0,0,5,4,1,1,1,0,43,25,18,28,15,13,0,0,0,2,2,0,1,0,1,25,13,12,774,267,507
